File Name,WAV Path,Transcription,Sentiment,Named Entities,Keywords,Summary
call_681.mp3,/kaggle/working/call_681.wav," 911, what's the address of your emergency? And what's the problem there? We just need a policeman, please. What's the problem there, please? I think there's been a murder. Okay, and where is the person at that is the victim? I don't know. Okay, I need a little bit more information from you. Okay, what can I... I'm here. She's in the hospital. Emma has had a nervous breakdown and she's saying she's killed somebody. She's telling you she killed somebody? Yeah. In the hospital right now. Okay. We took her to the hospital last night. Who? Are you talking about Sheila? Yeah. Yeah. We took her to the hospital last night. She's right here in bed. She's in bed and she's telling you she killed someone? Yeah. Okay, all right, just I'm going to keep you on the phone with me. I'm going to go ahead and have an officer on the way. Is she... What is her mental state right now? Oh. I mean, is she distraught? She's hungry? Everything. Everything, okay. Yeah. Do you... You had her to the hospital last night? That's what my officer's telling me was they took her to the hospital last night. The police said they had her in the hospital last night. How many people are there in the house with you, ma'am? My two grandsons. Okay, hang on just a minute. Are there any weapons in the house? No. All right, stay on the phone for just a minute. I'm going to get some people on the way to you. Okay. Central 11, attention 10. Central 11, attention 10. Let me set the... ...mental status. She's advising she's signaled somebody. She's just right back from the hospital. Let me set the signal zero in the hospital. I'm going to have rescue on standby also. Engine 57 responding. Stage in the area, PD on the way. It's going to be possible, altered mental status.",Positive,"911 (CARDINAL), Emma (PERSON), last night (TIME), Sheila (PERSON), last night (TIME), last night (TIME), last night (TIME), last night (TIME), two (CARDINAL), just a minute (TIME), just a minute (TIME), Central 11 (PRODUCT), 10 (CARDINAL), Central 11 (PRODUCT), 10 (CARDINAL), zero (CARDINAL), 57 (CARDINAL), PD (GPE)","i, the way, you, the person, sheila, some people, emma, , altered mental status, we, my officer, engine, she, everything, they, your emergency, the problem, the police, distraught, the area, the victim, a murder, the house, what, the address, me, somebody, a little bit more information, bed, her, who, someone, her mental state, a policeman, that, the... ...mental status, rescue, the signal, the phone, it, how many people, just a minute, a nervous breakdown, any weapons, my two grandsons, the hospital, an officer"," 911, what's the address of your emergency? And what's the problem there? We just need a policeman, please. What's the problem there, please? I think there's been a murder. Okay, and where is the person at that is the victim? I don't know. Okay, I need a little bit more information from you. Okay, w..."
call_722.mp3,/kaggle/working/call_722.wav," emergency dispatch what's the address of the emergency? Water broke and everything. She's about to have a baby. Okay. Yeah, it's at the laundromat right here. At the laundromat? What's the phone number that you're calling from? My phone number is 811-811-811. Are you there with her now? Yes ma'am. I'm there with her husband. Alright. How old is she? How the baby's coming out? The baby's showing? Yeah, the baby's showing, yeah. Okay. Is she down on the floor? Yeah, she bent over now. Please hurry up. Okay, I'm going to get him out there. Listen carefully to me. You see the baby coming out? Uh huh. Yeah. What do you see? The head? Can you see the head? Yeah, the head. Yeah. You can see the head. Yeah. Okay. Is the head just starting to come out or? Yeah, she's moving too. Alright. Listen. With each contraction, place the palm of your hand against her vagina. Hold your hand against her vagina. And apply firm but gentle pressure to keep the baby's head from delivering too fast, okay? Okay. If you say, just put a little pressure on her by her vagina. Just hold it. Okay. Just with each contraction, as the baby delivers that, I want you to support the baby's head and shoulders. Okay? Okay. If the baby comes out, just support the baby's head and shoulders. Yeah, it's coming out now. Yeah. It's coming out. The head is out of her vagina. It's coming out. Okay. Support the head and shoulders and hold the hips and legs when the baby comes out. Okay. Support the head and shoulders. Okay. Tell her to push. Yes. Tell her to push. Okay. You want her to pull? She's going to push, okay? She's going to feel the need to with each contraction. Okay. But she's standing up a lot if it's over. Okay. Alright. She's standing up? Yeah, she's standing up a bit over. Okay. Well, I don't want her to try to lay down now because the baby's coming out. Right, right, right. Okay. Just support the head and shoulders. Right. How far is the baby out now? The whole head is out. Okay. Alright. Yeah. Support the baby's head and shoulders. Okay. Pull the baby out.",Positive,811-811-811 (CARDINAL),"i, you, the baby's showing, the need, yeah, the baby's showing, her husband, she, everything, the baby's head, shoulders,  emergency dispatch, each contraction, the hips, my phone number, him, the palm, what, a baby, the address, your hand, me, her vagina, firm but gentle pressure, the laundromat, her, water, that, the baby, it, the head, legs, the emergency, the phone number, a little pressure, the whole head, yes ma'am, the floor"," emergency dispatch what's the address of the emergency? Water broke and everything. She's about to have a baby. Okay. Yeah, it's at the laundromat right here. At the laundromat? What's the phone number that you're calling from? My phone number is 811-811-811. Are you there with her now? Yes ma'am. ..."
call_661.mp3,/kaggle/working/call_661.wav," Champion Chevrolet and Howell is now servicing all GM brands Cadillac, GMC, Buick, Pontiac and Saturn and as a special offer you can get an oil change for only $15.95 with a free car wash. To schedule an appointment visit us at ChampionChevrox.com. ChampionChevrox.com. 935 AM 7 seconds January 7, 2, 0, 1, 0. County 9-1-1. Hi, this is Callie from 3-1st Middle School in Howell and we need police assistance for this student. Okay, what's going on? Actually, to tell you the truth, I don't really know but he sounds like he's really out of control. So there's an out of control student, do you know where within the premise? Yes, he's in a sixth grade classroom room 1319. 1319? Uh huh. Okay, did the teacher call you or what? Actually, they called and they asked for the principal and the principal's down there and the teacher called and said that they're requesting the I-call for assistance from the police. And I could hear him in the background and he sounded out of control. Like was he yelling and screaming? Yes. Okay. Do you know if this child has any special needs or what brought this on? No, I am so sorry. I don't even know what student it is. Okay. Can you have somebody meet the officer out front so this way they're not wandering the halls trying to list with us? I'd be happy to. Okay, so you'll meet out front? Yeah. Like in the main office? Yeah. Okay, so you'll meet out front? Yeah. Okay, so you'll meet out front? Yeah. Okay, so you'll meet out front? Yeah. Okay, so you'll meet out front? Yeah. Like in the main office? Um, actually, do you know about how long it'll be? I can go out there and stand there right now. Well, what entrance do you want them to use, maybe the student or the entrance? Yeah, how about the front entrance? At the front entrance? Uh-huh. Yeah, so that's where you're not standing. Okay. Okay. Okay. Yeah. Okay. Okay. So you'll meet out front? Yeah. Okay. Okay. So I'm going to ask you guys, can you give us some help? I'm not sure what to do.",Positive,"Champion Chevrolet (ORG), Howell (ORG), GM (ORG), Cadillac (ORG), GMC (ORG), Buick (ORG), Pontiac (ORG), Saturn (PRODUCT), only $15.95 (MONEY), ChampionChevrox.com (ORG), ChampionChevrox.com (ORG), 935 AM 7 seconds (TIME), 2 (DATE), 0 (DATE), 1 (CARDINAL), 0 (DATE), Callie (PRODUCT), 3-1st (DATE), Howell (ORG), sixth (ORDINAL), 1319 (DATE), 1319 (DATE)","i, the premise, you, all gm brands, we, police assistance, the front entrance, 935 am, they, this, control student, control, us, assistance, the police, the truth, an oil change, any special needs, some help, the teacher, an out, what student,  champion chevrolet, an appointment, him, the halls, what, he, the entrance, a special offer, a sixth grade classroom room, them, a free car wash, somebody, the background, that, this student, guys, the principal, callie, this child, it, the main office, the i-call, what entrance, championchevrox.com, county, howell, 3-1st middle school, maybe the student, the officer"," Champion Chevrolet and Howell is now servicing all GM brands Cadillac, GMC, Buick, Pontiac and Saturn and as a special offer you can get an oil change for only $15.95 with a free car wash. To schedule an appointment visit us at ChampionChevrox.com. ChampionChevrox.com. 935 AM 7 seconds January 7, 2..."
call_104.mp3,/kaggle/working/call_104.wav," Okay. Okay. Okay. Thanks for calling 911. 911, 911, 911, 911, 911. Listen, we're bleeding really bad. Okay. We're gonna attack by people. You got attacked by people, correct? Help! Help! Help! Help! Okay, what's... who attacked you? Ma'am, I need you to talk to me. **** Ma'am? Hello? 911? This is 911. Tell me exactly what happened. **** What's your name? My name is Jeff. Jeff? I'm here. Jeff, tell me exactly what happened. Hey, I... I... Someone came in and stabbed my mom. Somebody came in and stabbed your mom? Yeah, yeah. They stabbed your mom and dad? Yeah. Okay, does your mom and dad need medical attention? Yes, absolutely. We need an ambulance there now. You need an ambulance there now? Do you know where the person is that attacked your parents? No. I'm an ER nurse, but I don't... I can't... I can't manage it. I do it by myself. It's okay. Stay on the line with me. Where's the person that stabbed your parents? Stay there. Like... Sir, is the person there that stabbed your parents still there? I need you to lay down. No, you need to come now. There... Yup, my partner is dispatching help to you now, okay? Okay, okay. And so you said it's both of your parents, correct? Both of my parents, yeah. My dad has a... The after-ation is two of the abdominals. I... My mom... Jeff, I'm listening to you, okay? Just explain to me what's happening, okay? I don't know where you're to... I can't... You're in Marine City, okay?",Positive,"911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), 911 (CARDINAL), Jeff (PERSON), Jeff (PERSON), Jeff (PERSON), ER (ORG), two (CARDINAL), Jeff (PERSON), Marine City (GPE)","i, the line, both, an er nurse, hey, i, your mom, you, my name, the person, we, exactly what, the abdominals, sir, my partner, they, this, myself, people, marine city, thanks, my dad, what, your parents, the after-ation, me, help, somebody, dad, an ambulance, someone, who, that, my mom, it, **** ma'am, a, my parents, medical attention, jeff, your name"," Okay. Okay. Okay. Thanks for calling 911. 911, 911, 911, 911, 911. Listen, we're bleeding really bad. Okay. We're gonna attack by people. You got attacked by people, correct? Help! Help! Help! Help! Okay, what's... who attacked you? Ma'am, I need you to talk to me. **** Ma'am? Hello? 911? This is 9..."
call_199.mp3,/kaggle/working/call_199.wav," 9-1-1, where's your emergency? I need an ambulance, police, I don't care who. The 15-6-12 Spring Hill. What's going on there? I just found my father murdered in his bathroom. You just what? I just found my father murdered, tied and murdered in his bathroom, and his car has been stolen. No kid, you don't have any idea what happened, sir? No, I just tried to get it over with for days and I decided to come over to his house and just watch. Hold on one second, you're at 15-6-12 Spring Hill, correct? Yes. Hold on one second, let me get him started that way, okay? Okay.",Positive,"9-1-1 (DATE), 15-6- (CARDINAL), days (DATE), one second (TIME), 15-6-12 (CARDINAL), one second (TIME)","i, my father, his bathroom, you, police, 15-6-12 spring hill, his house, your emergency, the 15-6-12 spring hill, any idea, him, what, me, an ambulance, who, one second, days, it, just what, his car"," 9-1-1, where's your emergency? I need an ambulance, police, I don't care who. The 15-6-12 Spring Hill. What's going on there? I just found my father murdered in his bathroom. You just what? I just found my father murdered, tied and murdered in his bathroom, and his car has been stolen. No kid, you ..."
call_75.mp3,/kaggle/working/call_75.wav," Sure, Spurmer John. Hi, I called a little while ago. I believe I talked to Stacey. My, hold on. My sister-in-law is, her daughter is severely, severely sick and we believe now she's, her daughter is in a coma. And she's very religious so she's refusing to take her to the hospital. So I was hoping maybe somebody could go over there. Can you go over again since I don't know what you talked about with Stacey. You're going to have to tell me everything. You're reporting what? Keep it simple for me if you can. Oh, sorry. My sister-in-law, she's very religious. She believes in faith instead of doctors. And she called my mother-in-law today and we're all in California. And she explained to us that she believes her daughter is in a coma now. And she's relying on faith to... So this person that's in a coma is not in the hospital, she's at home. She's at home and she's 11. So what we don't know for her, she told us she believes she's in a coma. So I got the address finally. What's the address? It is 9807 Maplewood Drive. Tonah Weston? Yes. Are you going over there? Have I gone over? I'm in California. Oh, okay. What is your name? My name is Ariel. Ariel what? Gomez. A-R-I-E-L? A-R-I-E-L, yes. So you want me to send an ambulance over there, right? Please. I mean, she's refusing. She's going to fight it. So I don't know what... I mean, she's going to fight. She's going to fight it. We've been trying to get her to take her to the hospital for a week, a few days now. I'll get somebody going. Okay, wonderful. Thank you so much. Thanks. Bye-bye. Bye. Marathon 2911.",Positive,"Stacey (PERSON), Stacey (PERSON), today (DATE), California (GPE), 11 (DATE), 9807 Maplewood Drive (WORK_OF_ART), Tonah Weston (PERSON), California (GPE), Ariel (PERSON), Gomez (PERSON), a week (DATE), a few days (DATE), 2911 (DATE)","i,  sure, my mother, you, my name, ariel, gomez, we, this person, she, everything, tonah weston, us, my, 9807 maplewood drive, california, thanks, what, doctors, the address, stacey, ariel what, bye, me, somebody, an ambulance, her daughter, her, l, that, my sister, home, law, it, faith, a coma, a week, -, marathon, the hospital, your name"," Sure, Spurmer John. Hi, I called a little while ago. I believe I talked to Stacey. My, hold on. My sister-in-law is, her daughter is severely, severely sick and we believe now she's, her daughter is in a coma. And she's very religious so she's refusing to take her to the hospital. So I was hoping m..."
call_149.mp3,/kaggle/working/call_149.wav," Um, see, uh, hang on a minute. I gotta, uh, I gotta put you on something to hold on to. You're right, guys, you're not too far from us, I'm careful. Let me see if I can swing by. 242 death, 242 clients, right up the street, 744. Shot spotted, you've got multiple gunshots there. Uh, okay, now I'm getting a first shot there. 163155, can I have a 163155? I'll call you back. It's a heavy shot on Wigley Avenue. Alright, everything's good. We got lines there, we got lines there, a couple of people shot, received. See lines there, right there. 734, you got a few people shot there, right there, let me know, let me know. Wigley Avenue. See anything, you want me to know anything? Do what? Alright, 250 lines out, 242, shot spotted, 744, now I got a 737, I got three people shot there. That's all. I received a head 78, South Divine, that's the location. Negative, I'm in a South District on Lions Avenue, off of Wigwick Avenue at Clayton Bridge. You got somebody shot in the head inside the store, you had a good shot in the arm on Wigwick and Clayton. I know, received that.",Positive,"a minute (TIME), 242 (CARDINAL), 242 (CARDINAL), 744 (CARDINAL), first (ORDINAL), 163155 (DATE), 163155 (DATE), Wigley Avenue (FAC), 734 (CARDINAL), Wigley Avenue (FAC), 250 (CARDINAL), 242 (CARDINAL), 744 (CARDINAL), 737 (CARDINAL), three (CARDINAL), South Divine (LOC), South District (LOC), Lions Avenue (FAC), Wigwick Avenue (FAC), Clayton Bridge (FAC), Wigwick (ORG), Clayton (PERSON)","i, shot, 242 clients, wigwick, you, the arm, lines, clayton bridge, we, a good shot, a couple, everything, south divine, the store, us, a minute, people, wigwick avenue, a few people, what, a first shot, three people, lions avenue, me, somebody, the street, that, all, 242 death, a south district, a heavy shot, it, multiple gunshots, something, a head, the head, clayton, the location, wigley avenue, anything"," Um, see, uh, hang on a minute. I gotta, uh, I gotta put you on something to hold on to. You're right, guys, you're not too far from us, I'm careful. Let me see if I can swing by. 242 death, 242 clients, right up the street, 744. Shot spotted, you've got multiple gunshots there. Uh, okay, now I'm ge..."
call_298.mp3,/kaggle/working/call_298.wav," Hi, County 911, what's the address for your emergency? It's our hunting cabin. It's on Panhandle Road across from the pump stations, the rock road. I think it's 157. Okay. And we went to the Quails Unlimited dinner last night and a friend of mine here looks like he hit his head in the bathroom. I can't get him to get up. Okay. Is he breathing? I can't tell. It looks like maybe, but I can't get his mouth open. Okay. Is it the Michael Cook resident? Yes, ma'am. Okay. Does 33515 157th Avenue sound right? Yes, sounds correct, yes. Okay. You're going to... His nose looks like it's bleeding, like maybe he was slipped while he was going to the bathroom or something. Okay. And he's been there since last night? Yes. Okay. What's the phone number you're calling me from? It's 734... Okay. I need you to get right down by his face and tell me if he's breathing. Okay. Put your face right next to his nose and mouth. Okay. It doesn't feel like he is. Okay. How old is he? He's 49. But his body doesn't feel ice cold though. Okay. What color is he? He's white. Okay. He is cold? Yes. But he's been sleeping on the floor. Okay. And you don't feel any breathing? No. Okay. Where is he at in the bathroom?",Positive,"911 (CARDINAL), Panhandle Road (FAC), 157 (CARDINAL), the Quails Unlimited (ORG), last night (TIME), Michael Cook (PERSON), 33515 (DATE), last night (TIME), 734 (CARDINAL), 49 (DATE)","i, his body, avenue sound, ice, our hunting cabin, the rock road, dinner, you, any breathing, we, what color, panhandle road, the pump stations, your emergency, the bathroom, him,  hi, what, he, the address, his face, me, his mouth, the quails, his head, the michael cook resident, last night, mine, a friend, it, your face, breathing, something, his nose, mouth, the phone number, the floor"," Hi, County 911, what's the address for your emergency? It's our hunting cabin. It's on Panhandle Road across from the pump stations, the rock road. I think it's 157. Okay. And we went to the Quails Unlimited dinner last night and a friend of mine here looks like he hit his head in the bathroom. I c..."
call_136.mp3,/kaggle/working/call_136.wav," April 15, 2011, 9, 59, 20 PM. 911, where's your emergency? Somebody's trying to rob us. She's outside right now. We're holding her down. Okay, where are you? What address are you at? 2150 North Milford Road. Okay, who is it that's trying to... what city or township are you in? We're in Highland Township. Okay. How are they trying to rob you? She basically had a mask on and pointed a gun to me. Okay. And she's on the floor right now. Who's holding her down? One of my employees. She's only 16 years old. Okay. Where are you at? What's the business? It's called Country Lake Food Center on Milford Road. Okay. And she did have a gun? Yeah, she pointed a gun to me. I thought it was a joke at first. Okay. Okay, I'm going to stay on the line with you until my deputies get out there, okay? Is the gun... are you the clerk? Yeah, they're on their way, Chris. He's holding her down right now. And it's a teenage female, you said? A girl, yes. How old does she look to be? She doesn't even look more than 16 years old. We thought we'd seen somebody walk behind the counter. Okay. How many people are in the store right now? There's me and two employees. Okay. Where is the gun at? The gun... I don't even know if it's...",Positive,"April 15, 2011 (DATE), 9 (DATE), 59 (DATE), 20 PM (TIME), 911 (CARDINAL), 2150 (CARDINAL), Highland Township (GPE), One (CARDINAL), only 16 years old (DATE), Country Lake Food Center on Milford Road (ORG), first (ORDINAL), Chris (PERSON), more than 16 years old (DATE), two (CARDINAL)","i, the line, their way, country lake food center, you, we, what address, she, the gun, they, my deputies, the store,  april, your emergency, us, a girl, township, a joke, the business, a teenage female, what, he, 20 pm, highland township, me, somebody, chris, her, who, my employees, the clerk, a mask, that, it, how many people, milford road, two employees, what city, the floor, a gun, north milford road, the counter"," April 15, 2011, 9, 59, 20 PM. 911, where's your emergency? Somebody's trying to rob us. She's outside right now. We're holding her down. Okay, where are you? What address are you at? 2150 North Milford Road. Okay, who is it that's trying to... what city or township are you in? We're in Highland Tow..."
call_403.mp3,/kaggle/working/call_403.wav," Not scanning on one. Yes, ma'am. My name is Special Agent Richard A. Smith, badge number 0-9-3-1, with United States Illuminati order. Right now I'm currently stuck inside of the air conditioner unit on top of the Knoxville Museum of Art. Downtown is a World's Fair Park. I was here trying to complete an operation. It went terribly wrong. And I've kind of got myself into a position that I can't get myself out of. And I can't contact my superiors, and I need the rescue squad to come and get me out immediately, please. Okay. Where are you at again? The museum? The Knoxville Museum of Art. Okay. Across, it's next to the, you know, in the World's Fair Park. Correct. I'm from the top of the roof. There is a ventilator shaft that leads to the main air conditioning unit. And I have the rope that's going down to the top of it. And I'm said it's at the very bottom. There's a very, very narrow path, and I can't get back up. I'll need a harness and a rope that's at least probably about 45 to 50 feet. Okay. What's your phone number, sir? My phone number is area code 865. Okay. Hold on a second. Okay? Yes, ma'am. Okay. See you here, Mike, in the Otago Hotel 423. Please come in.",Positive,"Richard A. Smith (PERSON), 0 (CARDINAL), United States (GPE), Illuminati (NORP), the Knoxville Museum of Art (ORG), World (ORG), The Knoxville Museum of Art (ORG), World (ORG), about 45 to (CARDINAL), 865 (CARDINAL), Mike (PERSON), the Otago Hotel 423 (ORG)","i, my superiors, the museum, a position, the world's fair park, the, downtown, my name, you, the roof, a harness, the air conditioner unit, the otago hotel, the top, top, a world's fair park, your phone number, a rope, myself, area code, the knoxville museum, the very bottom, my phone number, probably about 45 to 50 feet, what, united states illuminati order, art, me, that, a ventilator shaft, badge number, it, a very, very narrow path, a second, the rescue squad, special agent richard a. smith, the rope, the main air conditioning unit, an operation"," Not scanning on one. Yes, ma'am. My name is Special Agent Richard A. Smith, badge number 0-9-3-1, with United States Illuminati order. Right now I'm currently stuck inside of the air conditioner unit on top of the Knoxville Museum of Art. Downtown is a World's Fair Park. I was here trying to comple..."
call_326.mp3,/kaggle/working/call_326.wav," 911, where's your emergency? I have been kidnapped and we are being followed. And he's telling me to kill me and they keep following him. Okay, what's your name ma'am? Okay. Uh huh. Okay, are you in the car with him? He hides him in the back. Okay. Uh huh. He's got a gun. Oh my god, he's got a 9mm pier. Okay. Okay. Do you have any other weapons in there? Yes. Okay, do you have any weapons he has? I think he has two. Oh, there he is. He's got a rifle. Okay, and what else? Yes, he says that he's taking me home. He just, he wants... You're going to get burnt. He says that if we try to stop him before then, then I'm going to get hurt. Okay. Okay. Are you able to put him on the phone? Can I talk to him for a second? Ma'am? Get them off my ass. Hey. They can follow me at a distance. They can follow me at a distance. Okay. Okay. They can follow me at a distance. They can follow me at a distance. I will drive around 80 or 90. Okay. Safely. She is going home. Okay. Sir, why don't you just pull over so we can end this peacefully? That's not going to happen. Why is that? So... Sir, why don't you just pull over and let's end this peacefully? I heard you the first time. It's not going to happen. Maybe you didn't hear me. Back them up. Or I'll start opening fire. Enough. Sir, why are you...",Positive,"911 (CARDINAL), 9mm (QUANTITY), two (CARDINAL), 80 (CARDINAL), first (ORDINAL)","i, a 9mm pier, my ass, a distance, you, opening fire, we, a rifle, she, they, your emergency, this, 's, him, the back, what, he, them, me, any other weapons, the car, that, the phone, ma'am, it, a second, any weapons, a gun, your name"," 911, where's your emergency? I have been kidnapped and we are being followed. And he's telling me to kill me and they keep following him. Okay, what's your name ma'am? Okay. Uh huh. Okay, are you in the car with him? He hides him in the back. Okay. Uh huh. He's got a gun. Oh my god, he's got a 9mm ..."
call_622.mp3,/kaggle/working/call_622.wav," 911, separate chambers, where's your emergency? There's two people in the house? Do they have weapons? Huh? What type of weapons do they have? They have guns. They have guns? Are they white, black, or Hispanic? Hello? They're white. There's two white people? Okay, don't hang up on me. Whatever you do, are you still in the house? Yes. How old are you? How old are you? Eight. You're eight? Yeah, I'm eight and I'm in the hospital. Are you a male or a female? A female. Female? Mm-hmm. And both of them have guns? Yes. Have they shot anyone? No. Don't hang up on me. Whatever you do, are you hiding? Yes. I think I will take a look. Where are your parents? They're upstairs. They have no things, but you don't know where they are. Where are your parents at? They're upstairs, but I don't know where they are. How many people are in the house other than those two people? Um, well, three more. Are you in the basement? No, I'm in the kitchen. You're in the kitchen? Yes. What are they in the kitchen? In the closet. In the closet? Yes. You're hiding in the closet? Yes. Okay, stay on the phone with me no matter what you do. If you have to, lay the phone down, okay?",Positive,"911 (CARDINAL), two (CARDINAL), Hispanic (NORP), two (CARDINAL), Eight (CARDINAL), eight (CARDINAL), two (CARDINAL), three (CARDINAL)","i, both, those two people, you,  911, separate chambers, what type, they, your emergency, a look, the basement, the kitchen, two people, the house, the closet, two white people, your parents, what, them, a male, me, weapons, mm-hmm, anyone, whatever, a female, guns, no things, the phone, how many people, the hospital"," 911, separate chambers, where's your emergency? There's two people in the house? Do they have weapons? Huh? What type of weapons do they have? They have guns. They have guns? Are they white, black, or Hispanic? Hello? They're white. There's two white people? Okay, don't hang up on me. Whatever you ..."
call_66.mp3,/kaggle/working/call_66.wav," What? 911, what can you report? Airplane just went down off of Encrana. An airplane went down? Where did it go down at? It's like right where the Chevy dealership is, surface club number 91. At surface of Encrana? The plane's hit. Okay, alright, we're on our way. Thank you. Just had a mid-air collision. 911, what are you reporting? Hi, Corona Inland here. I have the witness who found the body inside the plane. We're on scene and you don't see any police units in the back? The firemen are here. The firemen just covered up the body. Okay, thank you everybody. Alright, Jeff, I'll let you go then. Go ahead and talk to them. 911, what are you reporting? Yes, we're here in Corona, Nissan. Corona, Nissan? Yes, we need an ambulance over here. Okay, for what? I had no idea. Everybody's go outside. I don't know what happened. I'm here inside. Okay, so did it happen? We're getting reports of an airplane crash. Is it at the Corona, Nissan? I think so. That's an airplane crash or whatever. Okay, at the Corona, Nissan in your parking lot? Yes, in the parking lot. Okay. Okay, hold on just one second. Yeah, everybody call 911. Yeah, they are. And it was in the Nissan dealership? Yeah, a Nissan dealership. What's your address? 2575 Wardlow Road. 2575 Wardlow? Yeah, Wardlow Road. Okay, and it's actually in your parking lot, correct? In the parking lot, yeah. Okay. Alright, thank you.",Positive,"911 (CARDINAL), Encrana (PERSON), Chevy (ORG), 91 (CARDINAL), Encrana (PERSON), 911 (CARDINAL), Jeff (PERSON), 911 (CARDINAL), Corona (GPE), Nissan (ORG), Corona (GPE), Nissan (ORG), Corona (LOC), Nissan (ORG), Corona (LOC), Nissan (ORG), 911 (CARDINAL), Nissan (ORG), Nissan (ORG), 2575 (DATE), 2575 (DATE), Wardlow (GPE)","i, a mid-air collision, reports, yeah, a nissan dealership, you, an airplane crash, we, the body, any police units, everybody, the plane, the witness, they, the nissan dealership, the chevy dealership,  what, encrana, your parking lot, an airplane, your address, hi, the firemen, the corona, no idea, the back, wardlow road, what, them, corona, an ambulance, who, the parking lot, that, whatever, wardlow, surface, the plane's hit, scene, airplane, it, our way, nissan"," What? 911, what can you report? Airplane just went down off of Encrana. An airplane went down? Where did it go down at? It's like right where the Chevy dealership is, surface club number 91. At surface of Encrana? The plane's hit. Okay, alright, we're on our way. Thank you. Just had a mid-air colli..."
call_182.mp3,/kaggle/working/call_182.wav," 911 do you need police fire or EMS? Are you there? 911 do you need police fire or EMS? We have 1733 Pierpont. We have been shot at, our house is broken into, we have three children and we need somebody here now. Alright ma'am I need you to stay on the line with me, repeat your address or verification. I can't breathe. Ma'am repeat your address. Can you hear me? Ma'am yes ma'am I can hear you, repeat your address or verification. Ma'am? It is 1733. Those gunshots get her nervous. Pierpont. Okay. P-I-E-R-P-O-N-T. What's the phone number you're calling from? We do not know where this person is. Ma'am? We just know that they have a gun and they are shot at our house. Ma'am listen to me. Get on the floor, get on the floor. Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Ma'am? Yes. I need you to stay on the line. I need to get some information for the officers okay? Okay. What's the phone number you're calling from? It is my cell phone. Okay what's your name? Jennifer Griffer. Okay ma'am. T-O-I-F-F-O-R. Tell me exactly what happened please. We heard a loud noise, a boom, boom, boom and both my husband and I woke up. He ran into the living room and then someone just shot at him. Someone was inside your house? Now the noise is like light old men. I can't hear you. I can't hear you. I can't hear you. I can't hear you. I can't hear you. I can't hear you. I can't hear you. I can't hear you. Okay. I don't even know where he's at. He's out trying to go. Okay listen to me. When did this occur? It just happened. Somebody needs to get here right now. We don't know where this person is. Jennifer this isn't slowing anyone down okay? I need you to stay on the line. Is somebody on the way? Yes ma'am. This isn't slowing them down okay? Where are the weapons now? What? Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. Jennifer. What is it? Jennifer. Jennifer. Jennifer. What? Jennifer. Jennifer. Where are the weapons now? We don't have any weapons. Somebody was shooting at us. Yes, ma'am. Where are the weapons now? Do you see any of the weapons? If you do not know, that's fine. I didn't see any weapons. I've been shot.",Positive,"911 (CARDINAL), EMS (ORG), 911 (CARDINAL), EMS (ORG), 1733 (DATE), Pierpont (GPE), three (CARDINAL), 1733 (DATE), Jennifer Griffer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON), Jennifer (PERSON)","i, the line, -o, the way, -e, my cell phone, you, some information, o, we, a boom, r-p, this person, both my husband, exactly what, the noise, the officers, boom, yes ma'am, they, this, us, pierpont, 1733 pierpont, your address, jennifer, the weapons, him, our house, -t., what, he, them, me, somebody, light old men, a loud noise, the living room, ems, her, someone, anyone, your house, those gunshots, that, jennifer griffer, three children, verification, ma'am, n, it, p, any weapons, any, the phone number, a gun, police fire, your name, the floor"," 911 do you need police fire or EMS? Are you there? 911 do you need police fire or EMS? We have 1733 Pierpont. We have been shot at, our house is broken into, we have three children and we need somebody here now. Alright ma'am I need you to stay on the line with me, repeat your address or verificati..."
